timestamp,bus,id,len,b7,b6,b5,b4,b3,b2,b1,b0
1751721273211,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273217,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273222,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273232,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273255,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273266,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721273286,MS,0x511,3,0x00,0x00,0x00,0x00,0x00,0x00,0x12,0x13
1751721273304,MS,0x285,3,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273309,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273315,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273319,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273326,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273331,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721273341,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273351,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273355,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273361,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273371,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721273381,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273386,MS,0x513,3,0x20,0x20,0x20,0x20,0x20,0x00,0x02,0x0C
1751721273404,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721273408,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273415,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273419,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273431,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273443,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273457,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273493,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721273506,MS,0x285,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x00,0x00
1751721273511,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273518,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273524,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273528,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273532,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721273542,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273553,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273558,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273562,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273573,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721273583,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273587,MS,0x511,3,0x20,0x20,0x20,0x20,0x20,0x00,0x12,0x13
1751721273604,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721273608,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273615,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273619,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273631,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273655,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273666,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721273682,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273689,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721273701,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273705,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721273709,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273715,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273719,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273730,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721273743,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273753,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273759,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273763,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273770,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721273792,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721273804,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721273808,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273817,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273822,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273831,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273855,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273881,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273887,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721273903,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273909,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721273915,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273921,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721273927,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273933,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721273943,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721273953,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721273959,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721273964,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721273972,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721273981,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721273986,MS,0x513,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x0C
1751721273990,MS,0x473,3,0x00,0x00,0x00,0x00,0x00,0x00,0xC0,0x00
1751721274004,MS,0x285,3,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274008,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274016,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274023,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274033,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274054,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274068,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721274083,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274090,MS,0x50C,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x11
1751721274103,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274111,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721274118,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274124,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274130,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274137,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721274143,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274153,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274159,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274165,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274173,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274188,MS,0x511,3,0x00,0x10,0x00,0x00,0x00,0x00,0x12,0x13
1751721274206,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274212,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274219,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274225,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274231,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274254,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274281,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274287,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721274301,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274305,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721274309,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274314,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274319,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274331,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721274340,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274351,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274355,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274361,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274371,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274392,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721274406,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274412,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274419,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274425,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274433,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274441,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274454,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274466,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721274481,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274485,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721274501,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274505,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721274510,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274514,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274519,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274531,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721274542,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274551,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274557,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274563,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274568,MS,0x513,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x02,0x0C
1751721274572,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274604,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274608,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274616,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274621,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274631,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274654,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274670,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721274681,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274701,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274705,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721274709,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274715,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274719,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274731,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721274741,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274751,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274755,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274761,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274765,MS,0x511,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x12,0x13
1751721274771,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274804,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274808,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274814,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274819,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274830,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274846,MS,0x513,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x02,0x0C
1751721274854,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274866,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721274883,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274903,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274909,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721274915,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274919,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721274923,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274932,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721274940,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721274950,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721274955,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721274961,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721274971,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721274981,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721274990,MS,0x473,3,0x00,0x00,0x00,0x00,0x00,0x00,0xC0,0x00
1751721275000,MS,0x50C,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x11
1751721275007,MS,0x285,3,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275011,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275015,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275019,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275030,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275054,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275081,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275087,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721275103,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275107,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721275111,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275116,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275123,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275130,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721275142,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275151,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275157,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275162,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275168,MS,0x513,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x02,0x0C
1751721275172,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275204,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275210,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275217,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275223,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275230,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275254,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275266,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721275270,MS,0x50C,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x11
1751721275281,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275301,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275305,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721275309,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275314,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275318,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275330,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721275340,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275350,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275354,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275360,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275365,MS,0x511,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x12,0x13
1751721275370,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275404,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275408,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275414,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275420,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275432,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275442,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275447,MS,0x513,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x0C
1751721275456,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275480,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275501,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275505,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721275509,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275514,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275518,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275530,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721275540,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275550,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275555,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275561,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275570,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275580,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721275604,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275608,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275614,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275618,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275631,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275654,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275666,MS,0x511,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x12,0x13
1751721275670,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721275680,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275701,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275705,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721275709,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275714,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275718,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275730,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721275740,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275748,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721275752,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275756,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275761,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275771,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275805,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721275811,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275818,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275823,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275830,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721275852,MS,0x50C,3,0x00,0x00,0x5C,0x22,0x00,0x00,0x02,0x11
1751721275858,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275882,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721275902,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721275909,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721275915,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721275919,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721275923,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721275930,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
