Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1751721294524,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721294550,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294557,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721294564,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721294574,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721294581,00000511,false,1,3,13,12,00
1751721294587,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721294594,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721294600,00000285,false,1,3,00,00,00
1751721294606,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294612,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721294616,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721294650,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294656,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721294665,00000513,false,1,3,0C,02,00
1751721294682,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721294698,00000285,false,1,3,00,00,00
1751721294702,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294708,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721294713,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721294717,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721294751,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294755,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721294764,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721294772,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721294782,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721294792,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721294798,00000285,false,1,3,00,00,00
1751721294804,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294810,0000050C,false,1,3,11,02,00
1751721294815,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721294821,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721294848,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294853,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721294866,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721294882,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721294898,00000285,false,1,3,00,00,00
1751721294902,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294906,00000511,false,1,3,13,12,00
1751721294911,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721294915,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721294919,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721294948,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721294953,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721294962,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721294972,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721294981,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721294986,00000513,false,1,3,0C,02,00
1751721294991,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721294998,00000285,false,1,3,00,00,00
1751721295002,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295008,00000471,false,1,7,00,00,00,00,00,00,00
1751721295012,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295015,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295019,00000473,false,1,3,00,C0,00
1751721295049,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295055,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295084,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295093,0000050C,false,1,3,11,02,00
1751721295098,00000285,false,1,3,00,00,00
1751721295102,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295108,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295112,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295117,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295148,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295152,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721295164,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295174,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295181,00000511,false,1,3,13,12,00
1751721295187,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295194,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721295198,00000285,false,1,3,00,00,00
1751721295202,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295208,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295214,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295250,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295255,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295266,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721295270,00000513,false,1,3,0C,02,00
1751721295282,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295298,00000285,false,1,3,00,00,00
1751721295304,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295311,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295317,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295324,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295348,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295352,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721295363,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295372,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295382,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295392,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721295398,00000285,false,1,3,00,00,00
1751721295402,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295406,0000050C,false,1,3,11,02,00
1751721295410,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295414,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295448,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295452,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295463,00000471,false,1,7,00,00,00,00,00,00,00
1751721295483,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295500,00000285,false,1,3,00,00,00
1751721295506,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295510,00000511,false,1,3,13,12,00
1751721295514,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295518,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295522,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295548,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295552,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721295562,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295571,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295581,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295586,00000513,false,1,3,0C,02,00
1751721295592,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721295598,00000285,false,1,3,00,00,00
1751721295602,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295608,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295612,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295648,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295652,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721295681,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295691,0000050C,false,1,3,11,02,00
1751721295698,00000285,false,1,3,00,00,00
1751721295702,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295708,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295715,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295721,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295748,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295752,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721295762,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295771,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295780,00000511,false,1,3,13,12,00
1751721295786,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295794,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721295800,00000285,false,1,3,00,00,00
1751721295806,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295812,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295818,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295850,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295856,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295867,00000513,false,1,3,0C,02,00
1751721295883,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295899,00000285,false,1,3,00,00,00
1751721295906,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295910,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295914,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721295918,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721295948,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721295952,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721295962,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721295972,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721295982,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721295992,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721295999,00000285,false,1,3,00,00,00
1751721296005,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296011,00000471,false,1,7,00,00,00,00,00,00,00
1751721296016,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296022,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296027,00000473,false,1,3,00,C0,00
1751721296032,0000050C,false,1,3,11,02,00
1751721296049,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296056,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296066,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721296082,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296098,00000285,false,1,3,00,00,00
1751721296102,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296106,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296110,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296114,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296121,00000511,false,1,3,13,12,00
1751721296150,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296157,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721296164,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296174,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296184,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296194,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721296200,00000285,false,1,3,00,00,00
1751721296206,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296213,00000513,false,1,3,0C,02,00
1751721296219,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296224,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296248,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296252,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296281,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296298,00000285,false,1,3,00,00,00
1751721296304,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296308,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296314,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296319,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296325,0000050C,false,1,3,11,02,00
1751721296350,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296357,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721296361,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296374,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296381,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296391,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721296397,00000285,false,1,3,00,00,00
1751721296402,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296406,00000511,false,1,3,13,12,00
1751721296410,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296414,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296450,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296454,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296461,00000471,false,1,7,00,00,00,00,00,00,00
1751721296466,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721296481,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296486,00000513,false,1,3,0C,02,00
1751721296497,00000285,false,1,3,00,00,00
1751721296502,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296506,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296510,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296514,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296548,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296552,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721296561,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296571,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296582,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296591,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721296597,00000285,false,1,3,00,00,00
1751721296602,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296608,0000050C,false,1,3,11,02,00
1751721296612,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296616,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296650,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296656,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296683,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296699,00000285,false,1,3,00,00,00
1751721296703,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296708,00000511,false,1,3,13,12,00
1751721296712,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296716,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296720,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296750,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296754,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721296761,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296771,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296781,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296786,00000513,false,1,3,0C,02,00
1751721296791,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721296797,00000285,false,1,3,00,00,00
1751721296801,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296808,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296812,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296850,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296857,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296866,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721296874,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296883,0000050C,false,1,3,11,02,00
1751721296894,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296900,00000285,false,1,3,00,00,00
1751721296906,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296913,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721296919,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721296948,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721296952,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721296963,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721296971,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721296979,00000511,false,1,3,13,12,00
1751721296983,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721296992,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721296997,00000285,false,1,3,00,00,00
1751721297003,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297008,00000471,false,1,7,00,00,00,00,00,00,00
1751721297012,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297017,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297022,00000473,false,1,3,00,C0,00
1751721297048,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297052,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297067,00000513,false,1,3,0C,02,00
1751721297071,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297091,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297097,00000285,false,1,3,00,00,00
1751721297101,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297107,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297112,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297148,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297152,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721297161,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297171,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297183,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297193,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721297199,00000285,false,1,3,00,00,00
1751721297205,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297211,0000050C,false,1,3,11,02,00
1751721297216,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297220,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297248,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297252,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297266,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721297271,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297291,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297299,00000285,false,1,3,00,00,00
1751721297305,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297312,00000511,false,1,3,13,12,00
1751721297316,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297320,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297348,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297352,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721297362,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297373,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297383,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297390,00000513,false,1,3,0C,02,00
1751721297396,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721297401,00000285,false,1,3,00,00,00
1751721297405,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297411,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297415,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297448,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297452,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297463,00000471,false,1,7,00,00,00,00,00,00,00
1751721297473,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297481,0000050C,false,1,3,11,02,00
1751721297491,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297497,00000285,false,1,3,00,00,00
1751721297501,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297507,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297512,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297549,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297553,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721297561,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297571,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297578,00000511,false,1,3,13,12,00
1751721297583,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297591,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721297597,00000285,false,1,3,00,00,00
1751721297601,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297607,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297612,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297647,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297652,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721297670,00000513,false,1,3,0C,02,00
1751721297674,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297691,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297697,00000285,false,1,3,00,00,00
1751721297701,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297707,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297712,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297747,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297752,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721297761,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297771,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297781,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297791,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721297797,00000285,false,1,3,00,00,00
1751721297801,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297805,0000050C,false,1,3,11,02,00
1751721297809,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297814,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297847,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297852,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297881,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297897,00000285,false,1,3,00,00,00
1751721297901,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297906,00000511,false,1,3,13,12,00
1751721297910,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297915,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721297919,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721297947,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721297952,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721297961,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721297973,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721297983,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721297989,00000513,false,1,3,0C,02,00
1751721297995,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298001,00000285,false,1,3,00,00,00
1751721298005,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298010,00000471,false,1,7,00,00,00,00,00,00,00
1751721298015,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298020,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298023,00000473,false,1,3,00,C0,00
1751721298047,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298052,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298068,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721298083,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298093,0000050C,false,1,3,11,02,00
1751721298099,00000285,false,1,3,00,00,00
1751721298105,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298109,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298113,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298118,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298147,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298151,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721298161,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298171,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298178,00000511,false,1,3,13,12,00
1751721298182,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298191,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298197,00000285,false,1,3,00,00,00
1751721298201,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298207,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298213,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298248,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298253,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298268,00000513,false,1,3,0C,02,00
1751721298281,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298297,00000285,false,1,3,00,00,00
1751721298301,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298305,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298308,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298312,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298349,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298354,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721298363,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298371,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298381,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298393,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298399,00000285,false,1,3,00,00,00
1751721298406,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298410,0000050C,false,1,3,11,02,00
1751721298414,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298418,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298447,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298454,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298463,00000471,false,1,7,00,00,00,00,00,00,00
1751721298469,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721298483,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298499,00000285,false,1,3,00,00,00
1751721298505,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298512,00000511,false,1,3,13,12,00
1751721298517,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298521,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298526,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298547,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298554,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721298563,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298573,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298583,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298589,00000513,false,1,3,0C,02,00
1751721298596,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298602,00000285,false,1,3,00,00,00
1751721298608,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298615,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298621,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298649,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298656,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298683,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298691,0000050C,false,1,3,11,02,00
1751721298697,00000285,false,1,3,00,00,00
1751721298701,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298705,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298711,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298716,00000433,false,1,8,00,00,00,00,00,00,00,00
